h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,diff_nb_victories,diff_nb_draws,diff_nb_defeats,diff_nb_points,diff_nb_goals_diff,diff_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win,id
6.0,3.0,6.0,21.0,15.0,16.0,-1.0,15.0,7.0,3.0,2.0,2.0,11.0,5.0,4.0,1.0,7.0,2.0,1.0,0.0,0.714285714286,0.571428571429,38.1,3.0,5.0,7.0,14.0,24.0,30.0,-6.0,15.0,7.0,1.0,3.0,3.0,6.0,9.0,11.0,-2.0,2.0,0.0,2.0,1.0,1.28571428571,1.57142857143,54.0,3.0,-2.0,-1.0,7.0,5.0,-15.9,12,50,3830.17205037,30079.0,1,E0_2009_2010_149
12.0,0.0,3.0,36.0,37.0,10.0,27.0,15.0,7.0,7.0,0.0,0.0,21.0,20.0,1.0,19.0,9.0,3.0,0.0,0.0,2.85714285714,0.142857142857,174.7,4.0,4.0,7.0,16.0,19.0,27.0,-8.0,15.0,7.0,2.0,0.0,5.0,6.0,8.0,13.0,-5.0,3.0,1.0,0.0,2.0,1.14285714286,1.85714285714,54.5,8.0,-4.0,-4.0,20.0,35.0,120.2,12,50,8105.07472631,42449.0,0,E0_2009_2010_152
7.0,3.0,5.0,24.0,31.0,20.0,11.0,15.0,7.0,4.0,2.0,1.0,14.0,21.0,8.0,13.0,5.0,1.0,2.0,0.0,3.0,1.14285714286,120.3,9.0,1.0,4.0,28.0,38.0,18.0,20.0,14.0,7.0,3.0,1.0,3.0,10.0,16.0,11.0,5.0,4.0,1.0,1.0,1.0,2.28571428571,1.57142857143,110.8,-2.0,2.0,1.0,-4.0,-9.0,9.5,12,50,8442.68742344,45276.0,0,E0_2009_2010_158
7.0,3.0,6.0,24.0,16.0,16.0,0.0,16.0,8.0,4.0,2.0,2.0,14.0,6.0,4.0,2.0,7.0,2.0,1.0,0.0,0.75,0.5,38.1,5.0,4.0,7.0,19.0,16.0,28.0,-12.0,16.0,8.0,1.0,1.0,6.0,4.0,5.0,21.0,-16.0,4.0,1.0,1.0,1.0,0.625,2.625,47.0,2.0,-1.0,-1.0,5.0,12.0,-8.9,12,51,8680.01158883,30079.0,1,E0_2009_2010_159
3.0,4.0,8.0,13.0,20.0,32.0,-12.0,15.0,8.0,1.0,3.0,4.0,6.0,11.0,18.0,-7.0,1.0,0.0,1.0,2.0,1.375,2.25,45.9,3.0,5.0,8.0,14.0,24.0,31.0,-7.0,16.0,8.0,1.0,3.0,4.0,6.0,9.0,12.0,-3.0,2.0,0.0,2.0,1.0,1.125,1.5,54.0,0.0,-1.0,0.0,-1.0,-5.0,-8.1,12,51,9469.46267156,28100.0,1,E0_2009_2010_160
11.0,1.0,4.0,34.0,34.0,14.0,20.0,16.0,8.0,6.0,1.0,1.0,19.0,16.0,8.0,8.0,6.0,2.0,0.0,1.0,2.0,1.0,131.6,4.0,4.0,8.0,16.0,15.0,28.0,-13.0,16.0,8.0,2.0,2.0,4.0,8.0,8.0,16.0,-8.0,4.0,1.0,1.0,1.0,1.0,2.0,29.9,7.0,-3.0,-4.0,18.0,33.0,101.7,12,51,5633.72467239,75811.0,1,E0_2009_2010_161
6.0,3.0,7.0,21.0,22.0,22.0,0.0,16.0,8.0,5.0,2.0,1.0,17.0,17.0,10.0,7.0,5.0,1.0,2.0,0.0,2.125,1.25,54.0,8.0,5.0,3.0,29.0,26.0,14.0,12.0,16.0,8.0,3.0,3.0,2.0,12.0,10.0,8.0,2.0,4.0,1.0,1.0,1.0,1.25,1.0,80.1,-2.0,-2.0,4.0,-8.0,-12.0,-26.1,12,51,15369.2036831,48707.0,0,E0_2009_2010_162
7.0,3.0,6.0,24.0,32.0,22.0,10.0,16.0,8.0,4.0,2.0,2.0,14.0,22.0,10.0,12.0,2.0,0.0,2.0,1.0,2.75,1.25,120.3,5.0,3.0,8.0,18.0,19.0,36.0,-17.0,16.0,8.0,2.0,1.0,5.0,7.0,10.0,24.0,-14.0,1.0,0.0,1.0,2.0,1.25,3.0,39.1,2.0,0.0,-2.0,6.0,27.0,81.2,12,51,2085.38512959,45276.0,1,E0_2009_2010_165
8.0,3.0,5.0,27.0,35.0,22.0,13.0,16.0,8.0,5.0,0.0,3.0,15.0,21.0,8.0,13.0,6.0,2.0,0.0,1.0,2.625,1.0,66.6,6.0,8.0,1.0,26.0,29.0,21.0,8.0,15.0,8.0,2.0,5.0,1.0,11.0,13.0,11.0,2.0,3.0,0.0,3.0,0.0,1.625,1.375,132.5,2.0,-5.0,4.0,1.0,5.0,-65.9,12,51,9694.03196704,36230.0,1,E0_2009_2010_166
12.0,1.0,3.0,37.0,40.0,13.0,27.0,16.0,8.0,7.0,1.0,0.0,22.0,23.0,4.0,19.0,7.0,2.0,1.0,0.0,2.875,0.5,174.7,3.0,2.0,11.0,11.0,14.0,24.0,-10.0,16.0,8.0,1.0,2.0,5.0,5.0,4.0,12.0,-8.0,1.0,0.0,1.0,2.0,0.5,1.5,0.0,9.0,-1.0,-8.0,26.0,37.0,174.7,12,51,5353.40084263,42449.0,1,E0_2009_2010_164
5.0,3.0,8.0,18.0,20.0,34.0,-14.0,16.0,8.0,5.0,2.0,1.0,17.0,12.0,7.0,5.0,5.0,1.0,2.0,0.0,1.5,0.875,22.4,10.0,1.0,4.0,31.0,40.0,19.0,21.0,15.0,8.0,4.0,1.0,3.0,13.0,18.0,12.0,6.0,6.0,2.0,0.0,1.0,2.25,1.5,110.8,-5.0,2.0,4.0,-13.0,-35.0,-88.4,12,51,11442.8804149,22546.0,0,E0_2009_2010_163
10.0,2.0,4.0,32.0,41.0,20.0,21.0,16.0,7.0,6.0,0.0,1.0,18.0,22.0,7.0,15.0,6.0,2.0,0.0,1.0,3.14285714286,1.0,110.8,4.0,5.0,8.0,17.0,17.0,34.0,-17.0,17.0,8.0,0.0,2.0,6.0,2.0,5.0,21.0,-16.0,1.0,0.0,1.0,2.0,0.625,2.625,38.3,6.0,-3.0,-4.0,15.0,38.0,72.5,12,51,13891.3758563,60361.0,1,E0_2009_2010_167
9.0,5.0,3.0,32.0,28.0,14.0,14.0,17.0,8.0,5.0,2.0,1.0,17.0,16.0,6.0,10.0,7.0,2.0,1.0,0.0,2.0,0.75,80.1,5.0,6.0,5.0,21.0,15.0,19.0,-4.0,16.0,8.0,1.0,4.0,3.0,7.0,4.0,10.0,-6.0,1.0,0.0,1.0,2.0,0.5,1.25,44.8,4.0,-1.0,-2.0,11.0,18.0,35.3,12,51,3368.29326973,42785.0,1,E0_2009_2010_168
5.0,4.0,8.0,19.0,17.0,30.0,-13.0,17.0,8.0,4.0,3.0,1.0,15.0,11.0,7.0,4.0,5.0,1.0,2.0,0.0,1.375,0.875,47.0,9.0,3.0,5.0,30.0,38.0,22.0,16.0,17.0,8.0,3.0,3.0,2.0,12.0,14.0,14.0,0.0,2.0,0.0,2.0,1.0,1.75,1.75,66.6,-4.0,1.0,3.0,-11.0,-29.0,-19.6,12,51,10919.0340224,31154.0,0,E0_2009_2010_169
6.0,5.0,5.0,23.0,20.0,17.0,3.0,16.0,8.0,5.0,1.0,2.0,16.0,12.0,6.0,6.0,7.0,2.0,1.0,0.0,1.5,0.75,48.5,12.0,1.0,4.0,37.0,37.0,14.0,23.0,17.0,8.0,5.0,0.0,3.0,15.0,18.0,6.0,12.0,6.0,2.0,0.0,1.0,2.25,0.75,131.6,-6.0,4.0,1.0,-14.0,-20.0,-83.1,12,51,9263.47301965,25700.0,1,E0_2009_2010_170
6.0,8.0,2.0,26.0,29.0,24.0,5.0,16.0,7.0,4.0,3.0,0.0,15.0,16.0,10.0,6.0,5.0,1.0,2.0,0.0,2.28571428571,1.42857142857,132.5,6.0,3.0,8.0,21.0,22.0,24.0,-2.0,17.0,8.0,1.0,1.0,6.0,4.0,5.0,12.0,-7.0,0.0,0.0,0.0,3.0,0.625,1.5,54.0,0.0,5.0,-6.0,5.0,7.0,78.5,12,51,9246.30716387,47405.0,1,E0_2009_2010_171
3.0,2.0,12.0,11.0,15.0,26.0,-11.0,17.0,8.0,2.0,0.0,6.0,6.0,10.0,12.0,-2.0,6.0,2.0,0.0,1.0,1.25,1.5,0.0,8.0,3.0,6.0,27.0,34.0,23.0,11.0,17.0,8.0,3.0,1.0,4.0,10.0,10.0,12.0,-2.0,4.0,1.0,1.0,1.0,1.25,1.5,120.3,-5.0,-1.0,6.0,-16.0,-22.0,-120.3,12,51,8304.16476415,20224.0,1,E0_2009_2010_172
4.0,4.0,9.0,16.0,15.0,31.0,-16.0,17.0,8.0,2.0,2.0,4.0,8.0,7.0,12.0,-5.0,3.0,1.0,0.0,2.0,0.875,1.5,29.9,5.0,4.0,8.0,19.0,21.0,35.0,-14.0,17.0,8.0,0.0,1.0,7.0,1.0,8.0,27.0,-19.0,1.0,0.0,1.0,2.0,1.0,3.375,22.4,-1.0,0.0,1.0,-3.0,-2.0,7.5,12,51,7659.80825519,27828.0,1,E0_2009_2010_175
3.0,5.0,9.0,14.0,25.0,34.0,-9.0,17.0,8.0,2.0,2.0,4.0,8.0,15.0,19.0,-4.0,3.0,1.0,0.0,2.0,1.875,2.375,54.0,13.0,1.0,3.0,40.0,42.0,14.0,28.0,17.0,8.0,5.0,0.0,3.0,15.0,17.0,9.0,8.0,6.0,2.0,0.0,1.0,2.125,1.125,174.7,-10.0,4.0,6.0,-26.0,-37.0,-120.7,12,51,571.226108662,35303.0,0,E0_2009_2010_174
4.0,5.0,7.0,17.0,22.0,30.0,-8.0,16.0,8.0,2.0,4.0,2.0,10.0,11.0,14.0,-3.0,2.0,0.0,2.0,1.0,1.375,1.75,54.5,8.0,3.0,6.0,27.0,18.0,17.0,1.0,17.0,8.0,3.0,1.0,4.0,10.0,10.0,12.0,-2.0,7.0,2.0,1.0,0.0,1.25,1.5,38.1,-4.0,2.0,1.0,-10.0,-9.0,16.4,12,51,8424.2141594,40157.0,0,E0_2009_2010_173
8.0,4.0,6.0,28.0,19.0,18.0,1.0,18.0,9.0,5.0,2.0,2.0,17.0,8.0,5.0,3.0,9.0,3.0,0.0,0.0,0.888888888889,0.555555555556,38.1,13.0,2.0,3.0,41.0,43.0,15.0,28.0,18.0,9.0,5.0,1.0,3.0,16.0,18.0,10.0,8.0,4.0,1.0,1.0,1.0,2.0,1.11111111111,174.7,-5.0,2.0,3.0,-13.0,-27.0,-136.6,12,52,4363.38941842,30079.0,0,E0_2009_2010_176
5.0,4.0,9.0,19.0,21.0,37.0,-16.0,18.0,9.0,5.0,3.0,1.0,18.0,13.0,8.0,5.0,3.0,0.0,3.0,0.0,1.44444444444,0.888888888889,22.4,4.0,4.0,8.0,16.0,23.0,33.0,-10.0,16.0,7.0,2.0,1.0,4.0,7.0,9.0,14.0,-5.0,1.0,0.0,1.0,2.0,1.28571428571,2.0,45.9,1.0,0.0,1.0,3.0,-6.0,-23.5,12,52,2290.58541636,22546.0,0,E0_2009_2010_177
7.0,5.0,5.0,26.0,23.0,17.0,6.0,17.0,9.0,6.0,1.0,2.0,19.0,15.0,6.0,9.0,7.0,2.0,1.0,0.0,1.66666666667,0.666666666667,48.5,10.0,3.0,5.0,33.0,40.0,22.0,18.0,18.0,9.0,4.0,3.0,2.0,15.0,16.0,14.0,2.0,5.0,1.0,2.0,0.0,1.77777777778,1.55555555556,66.6,-3.0,2.0,0.0,-7.0,-12.0,-18.1,12,52,865.43970447,25700.0,0,E0_2009_2010_178
8.0,3.0,7.0,27.0,34.0,25.0,9.0,18.0,9.0,5.0,2.0,2.0,17.0,24.0,11.0,13.0,4.0,1.0,1.0,1.0,2.66666666667,1.22222222222,120.3,5.0,4.0,9.0,19.0,17.0,31.0,-14.0,18.0,9.0,2.0,2.0,5.0,8.0,8.0,19.0,-11.0,3.0,1.0,0.0,2.0,0.888888888889,2.11111111111,29.9,3.0,-1.0,-2.0,8.0,23.0,90.4,12,52,7074.53831777,45276.0,1,E0_2009_2010_179
7.0,8.0,2.0,29.0,33.0,27.0,6.0,17.0,8.0,5.0,3.0,0.0,18.0,20.0,13.0,7.0,7.0,2.0,1.0,0.0,2.5,1.625,132.5,5.0,6.0,6.0,21.0,15.0,20.0,-5.0,17.0,9.0,1.0,4.0,4.0,7.0,4.0,11.0,-7.0,1.0,0.0,1.0,2.0,0.444444444444,1.22222222222,44.8,2.0,2.0,-4.0,8.0,11.0,87.7,12,52,3155.1913531,47405.0,1,E0_2009_2010_180
6.0,3.0,9.0,21.0,25.0,28.0,-3.0,18.0,9.0,5.0,2.0,2.0,17.0,17.0,12.0,5.0,4.0,1.0,1.0,1.0,1.88888888889,1.33333333333,54.0,4.0,6.0,7.0,18.0,23.0,31.0,-8.0,17.0,8.0,2.0,1.0,5.0,7.0,11.0,16.0,-5.0,1.0,0.0,1.0,2.0,1.375,2.0,54.5,2.0,-3.0,2.0,3.0,5.0,-0.5,12,52,9808.25274631,48707.0,0,E0_2009_2010_181
3.0,6.0,9.0,15.0,26.0,35.0,-9.0,18.0,9.0,2.0,3.0,4.0,9.0,16.0,20.0,-4.0,4.0,1.0,1.0,1.0,1.77777777778,2.22222222222,54.0,4.0,2.0,12.0,14.0,17.0,26.0,-9.0,18.0,9.0,1.0,2.0,6.0,5.0,5.0,14.0,-9.0,1.0,0.0,1.0,2.0,0.555555555556,1.55555555556,0.0,-1.0,4.0,-3.0,1.0,0.0,54.0,12,52,5911.82699119,35303.0,1,E0_2009_2010_182
5.0,3.0,9.0,18.0,20.0,38.0,-18.0,17.0,8.0,3.0,2.0,3.0,11.0,9.0,12.0,-3.0,4.0,1.0,1.0,1.0,1.125,1.5,39.1,5.0,4.0,9.0,19.0,17.0,32.0,-15.0,18.0,9.0,1.0,1.0,7.0,4.0,6.0,23.0,-17.0,1.0,0.0,1.0,2.0,0.666666666667,2.55555555556,47.0,0.0,-1.0,0.0,-1.0,-3.0,-7.9,12,52,1538.63676987,25133.0,0,E0_2009_2010_183
11.0,2.0,4.0,35.0,44.0,20.0,24.0,17.0,8.0,7.0,0.0,1.0,21.0,25.0,7.0,18.0,6.0,2.0,0.0,1.0,3.125,0.875,110.8,10.0,5.0,3.0,35.0,29.0,14.0,15.0,18.0,9.0,4.0,3.0,2.0,15.0,12.0,8.0,4.0,7.0,2.0,1.0,0.0,1.33333333333,0.888888888889,80.1,1.0,-3.0,1.0,0.0,9.0,30.7,12,52,4240.36194608,60361.0,1,E0_2009_2010_184
4.0,5.0,9.0,17.0,17.0,37.0,-20.0,18.0,9.0,4.0,3.0,2.0,15.0,12.0,13.0,-1.0,5.0,1.0,2.0,0.0,1.33333333333,1.44444444444,38.3,12.0,1.0,5.0,37.0,37.0,17.0,20.0,18.0,9.0,5.0,0.0,4.0,15.0,18.0,9.0,9.0,6.0,2.0,0.0,1.0,2.0,1.0,131.6,-8.0,4.0,4.0,-20.0,-40.0,-93.3,12,52,11993.8854747,25404.0,0,E0_2009_2010_185
10.0,4.0,5.0,34.0,40.0,22.0,18.0,19.0,9.0,6.0,0.0,3.0,18.0,24.0,8.0,16.0,6.0,2.0,0.0,1.0,2.66666666667,0.888888888889,66.6,4.0,6.0,9.0,18.0,28.0,35.0,-7.0,19.0,9.0,1.0,3.0,5.0,6.0,10.0,15.0,-5.0,1.0,0.0,1.0,2.0,1.11111111111,1.66666666667,54.0,6.0,-2.0,-4.0,16.0,25.0,12.6,12,53,487.831457697,36230.0,1,E0_2009_2010_190
5.0,4.0,10.0,19.0,17.0,33.0,-16.0,19.0,9.0,3.0,2.0,4.0,11.0,9.0,12.0,-3.0,6.0,2.0,0.0,1.0,1.0,1.33333333333,29.9,8.0,8.0,2.0,32.0,35.0,27.0,8.0,18.0,9.0,2.0,5.0,2.0,11.0,13.0,14.0,-1.0,2.0,0.0,2.0,1.0,1.44444444444,1.55555555556,132.5,-3.0,-4.0,8.0,-13.0,-24.0,-102.6,12,53,5701.1309354,27828.0,0,E0_2009_2010_191
5.0,6.0,7.0,21.0,15.0,22.0,-7.0,18.0,8.0,4.0,2.0,2.0,14.0,11.0,9.0,2.0,5.0,1.0,2.0,0.0,1.375,1.125,44.8,8.0,5.0,6.0,29.0,19.0,18.0,1.0,19.0,9.0,3.0,2.0,4.0,11.0,11.0,13.0,-2.0,7.0,2.0,1.0,0.0,1.22222222222,1.44444444444,38.1,-3.0,1.0,1.0,-8.0,-8.0,6.7,12,53,3583.89574047,27740.0,0,E0_2009_2010_189
5.0,5.0,9.0,20.0,18.0,33.0,-15.0,19.0,9.0,4.0,3.0,2.0,15.0,11.0,9.0,2.0,2.0,0.0,2.0,1.0,1.22222222222,1.0,47.0,6.0,4.0,9.0,22.0,26.0,29.0,-3.0,19.0,9.0,1.0,1.0,7.0,4.0,8.0,16.0,-8.0,0.0,0.0,0.0,3.0,0.888888888889,1.77777777778,54.0,-1.0,1.0,0.0,-2.0,-12.0,-7.0,12,53,7779.49290957,31154.0,0,E0_2009_2010_186
13.0,3.0,3.0,42.0,43.0,15.0,28.0,19.0,9.0,8.0,1.0,0.0,25.0,25.0,5.0,20.0,7.0,2.0,1.0,0.0,2.77777777778,0.555555555556,174.7,7.0,6.0,5.0,27.0,23.0,17.0,6.0,18.0,8.0,1.0,4.0,3.0,7.0,8.0,11.0,-3.0,2.0,0.0,2.0,1.0,1.0,1.375,48.5,6.0,-3.0,-2.0,15.0,22.0,126.2,12,53,80.3441436246,42449.0,1,E0_2009_2010_187
4.0,7.0,7.0,19.0,24.0,32.0,-8.0,18.0,9.0,2.0,5.0,2.0,11.0,12.0,15.0,-3.0,2.0,0.0,2.0,1.0,1.33333333333,1.66666666667,54.5,5.0,5.0,9.0,20.0,22.0,38.0,-16.0,19.0,9.0,0.0,1.0,8.0,1.0,8.0,29.0,-21.0,0.0,0.0,0.0,3.0,0.888888888889,3.22222222222,22.4,-1.0,2.0,-2.0,-1.0,8.0,32.1,12,53,5075.01648345,40157.0,1,E0_2009_2010_188
10.0,5.0,4.0,35.0,29.0,17.0,12.0,19.0,9.0,6.0,2.0,1.0,20.0,17.0,6.0,11.0,7.0,2.0,1.0,0.0,1.88888888889,0.666666666667,80.1,9.0,3.0,7.0,30.0,36.0,25.0,11.0,19.0,9.0,3.0,1.0,5.0,10.0,10.0,14.0,-4.0,4.0,1.0,1.0,1.0,1.11111111111,1.55555555556,120.3,1.0,2.0,-3.0,5.0,1.0,-40.2,12,53,8217.78456225,42785.0,0,E0_2009_2010_192
4.0,5.0,8.0,17.0,24.0,34.0,-10.0,17.0,9.0,2.0,3.0,4.0,9.0,14.0,19.0,-5.0,4.0,1.0,1.0,1.0,1.55555555556,2.11111111111,45.9,4.0,5.0,10.0,17.0,18.0,40.0,-22.0,19.0,9.0,0.0,2.0,7.0,2.0,5.0,24.0,-19.0,1.0,0.0,1.0,2.0,0.555555555556,2.66666666667,38.3,0.0,0.0,-2.0,0.0,12.0,7.6,12,53,13087.2274628,28100.0,0,E0_2009_2010_193
13.0,1.0,5.0,40.0,40.0,18.0,22.0,19.0,9.0,7.0,1.0,1.0,22.0,19.0,8.0,11.0,6.0,2.0,0.0,1.0,2.11111111111,0.888888888889,131.6,5.0,4.0,9.0,19.0,21.0,39.0,-18.0,18.0,9.0,2.0,1.0,6.0,7.0,11.0,26.0,-15.0,1.0,0.0,1.0,2.0,1.22222222222,2.88888888889,39.1,8.0,-3.0,-4.0,21.0,40.0,92.5,12,53,2360.0499154,75811.0,1,E0_2009_2010_194
4.0,2.0,13.0,14.0,17.0,28.0,-11.0,19.0,9.0,3.0,0.0,6.0,9.0,12.0,12.0,0.0,6.0,2.0,0.0,1.0,1.33333333333,1.33333333333,0.0,12.0,2.0,4.0,38.0,47.0,20.0,27.0,18.0,9.0,4.0,2.0,3.0,14.0,19.0,13.0,6.0,4.0,1.0,1.0,1.0,2.11111111111,1.44444444444,110.8,-8.0,0.0,9.0,-24.0,-38.0,-110.8,12,53,5709.31412774,20224.0,0,E0_2009_2010_195
3.0,1.0,5.0,10.0,13.0,20.0,-7.0,9.0,3.0,0.0,1.0,2.0,1.0,5.0,7.0,-2.0,1.0,0.0,1.0,2.0,1.66666666667,2.33333333333,25.0,4.0,3.0,2.0,15.0,13.0,15.0,-2.0,9.0,4.0,1.0,1.0,2.0,4.0,5.0,11.0,-6.0,4.0,1.0,1.0,1.0,1.25,2.75,37.2,-1.0,-2.0,3.0,-5.0,-5.0,-12.2,11,44,10224.9597384,16220.0,1,E0_2010_2011_99
2.0,5.0,3.0,11.0,10.0,12.0,-2.0,10.0,5.0,2.0,2.0,1.0,8.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,0.8,0.6,38.0,1.0,3.0,6.0,6.0,7.0,18.0,-11.0,10.0,5.0,0.0,2.0,3.0,2.0,2.0,9.0,-7.0,2.0,0.0,2.0,1.0,0.4,1.8,55.9,1.0,2.0,-3.0,5.0,9.0,-17.9,11,44,3830.17205037,30079.0,0,E0_2010_2011_100
2.0,3.0,5.0,9.0,9.0,12.0,-3.0,10.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,-1.0,2.0,0.0,2.0,1.0,0.8,1.0,49.9,2.0,4.0,4.0,10.0,7.0,18.0,-11.0,10.0,4.0,1.0,2.0,1.0,5.0,3.0,4.0,-1.0,2.0,0.0,2.0,1.0,0.75,1.0,40.0,0.0,-1.0,1.0,-1.0,8.0,9.9,11,44,1538.63676987,31154.0,1,E0_2010_2011_101
4.0,1.0,5.0,13.0,15.0,21.0,-6.0,10.0,4.0,1.0,1.0,2.0,4.0,7.0,8.0,-1.0,3.0,1.0,0.0,2.0,1.75,2.0,25.0,3.0,4.0,3.0,13.0,10.0,8.0,2.0,10.0,5.0,1.0,2.0,2.0,5.0,3.0,3.0,0.0,5.0,1.0,2.0,0.0,0.6,0.6,58.0,1.0,-3.0,2.0,0.0,-8.0,-33.0,11,44,2384.82173631,16220.0,0,E0_2010_2011_102
2.0,6.0,2.0,12.0,13.0,14.0,-1.0,10.0,5.0,1.0,3.0,1.0,6.0,6.0,6.0,0.0,4.0,1.0,1.0,1.0,1.2,1.2,55.8,4.0,3.0,3.0,15.0,11.0,10.0,1.0,10.0,5.0,2.0,1.0,2.0,7.0,5.0,6.0,-1.0,3.0,1.0,0.0,2.0,1.0,1.2,91.3,-2.0,3.0,-1.0,-3.0,-2.0,-35.5,11,44,9943.76239433,28100.0,1,E0_2010_2011_103
2.0,6.0,2.0,12.0,12.0,11.0,1.0,10.0,5.0,2.0,2.0,1.0,8.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,1.4,1.0,57.8,3.0,3.0,4.0,12.0,9.0,13.0,-4.0,10.0,5.0,1.0,0.0,4.0,3.0,4.0,12.0,-8.0,3.0,1.0,0.0,2.0,0.8,2.4,82.8,-1.0,3.0,-2.0,0.0,5.0,-25.0,11,44,4586.81371232,25700.0,0,E0_2010_2011_104
5.0,5.0,0.0,20.0,22.0,12.0,10.0,10.0,5.0,4.0,1.0,0.0,13.0,13.0,4.0,9.0,7.0,2.0,1.0,0.0,2.6,0.8,152.3,2.0,3.0,5.0,9.0,10.0,16.0,-6.0,10.0,5.0,0.0,1.0,4.0,1.0,3.0,10.0,-7.0,0.0,0.0,0.0,3.0,0.6,2.0,37.8,3.0,2.0,-5.0,11.0,16.0,114.5,11,44,5633.72467239,75811.0,1,E0_2010_2011_105
2.0,6.0,2.0,12.0,9.0,12.0,-3.0,10.0,5.0,2.0,3.0,0.0,9.0,5.0,3.0,2.0,5.0,1.0,2.0,0.0,1.0,0.6,60.8,3.0,1.0,6.0,10.0,10.0,14.0,-4.0,10.0,5.0,1.0,0.0,4.0,3.0,4.0,8.0,-4.0,3.0,1.0,0.0,2.0,0.8,1.6,46.9,-1.0,5.0,-4.0,2.0,1.0,13.9,11,44,12387.254649,48707.0,1,E0_2010_2011_106
6.0,2.0,2.0,20.0,22.0,10.0,12.0,10.0,5.0,4.0,0.0,1.0,12.0,15.0,5.0,10.0,6.0,2.0,0.0,1.0,3.0,1.0,122.9,4.0,2.0,4.0,14.0,19.0,14.0,5.0,10.0,5.0,2.0,1.0,2.0,7.0,5.0,7.0,-2.0,6.0,2.0,0.0,1.0,1.0,1.4,53.4,2.0,0.0,-2.0,6.0,7.0,69.5,11,44,18223.8520168,60361.0,0,E0_2010_2011_107
3.0,3.0,4.0,12.0,10.0,14.0,-4.0,10.0,5.0,2.0,2.0,1.0,8.0,7.0,6.0,1.0,4.0,1.0,1.0,1.0,1.4,1.2,134.3,8.0,1.0,1.0,25.0,27.0,3.0,24.0,10.0,5.0,3.0,1.0,1.0,10.0,11.0,3.0,8.0,4.0,1.0,1.0,1.0,2.2,0.6,190.9,-5.0,2.0,3.0,-13.0,-28.0,-56.6,11,44,8058.75245833,45276.0,1,E0_2010_2011_108
4.0,3.0,3.0,15.0,14.0,17.0,-3.0,10.0,5.0,3.0,2.0,0.0,11.0,8.0,4.0,4.0,7.0,2.0,1.0,0.0,1.6,0.8,37.2,5.0,2.0,3.0,17.0,13.0,10.0,3.0,10.0,5.0,2.0,1.0,2.0,7.0,6.0,5.0,1.0,6.0,2.0,0.0,1.0,1.2,1.0,174.4,-1.0,1.0,0.0,-2.0,-6.0,-137.2,11,44,6336.446824,27877.0,0,E0_2010_2011_109
4.0,3.0,4.0,15.0,13.0,14.0,-1.0,11.0,5.0,2.0,2.0,1.0,8.0,6.0,4.0,2.0,7.0,2.0,1.0,0.0,1.2,0.8,91.3,3.0,6.0,2.0,15.0,11.0,12.0,-1.0,11.0,5.0,0.0,3.0,2.0,3.0,4.0,9.0,-5.0,2.0,0.0,2.0,1.0,0.8,1.8,60.8,1.0,-3.0,2.0,0.0,0.0,30.5,11,45,18576.9787329,36230.0,0,E0_2010_2011_111
3.0,1.0,7.0,10.0,10.0,16.0,-6.0,11.0,5.0,2.0,1.0,2.0,7.0,6.0,6.0,0.0,4.0,1.0,1.0,1.0,1.2,1.2,46.9,2.0,6.0,3.0,12.0,12.0,14.0,-2.0,11.0,5.0,0.0,3.0,2.0,3.0,6.0,9.0,-3.0,1.0,0.0,1.0,2.0,1.2,1.8,38.0,1.0,-5.0,4.0,-2.0,-4.0,8.9,11,45,3583.89574047,27740.0,1,E0_2010_2011_110
3.0,4.0,4.0,13.0,10.0,14.0,-4.0,11.0,5.0,2.0,3.0,0.0,9.0,5.0,1.0,4.0,3.0,0.0,3.0,0.0,1.0,0.2,82.8,4.0,2.0,5.0,14.0,17.0,23.0,-6.0,11.0,6.0,3.0,0.0,3.0,9.0,8.0,13.0,-5.0,3.0,1.0,0.0,2.0,1.33333333333,2.16666666667,25.0,-1.0,2.0,-1.0,-1.0,2.0,57.8,11,45,10486.6412851,42785.0,1,E0_2010_2011_112
